time,seconds_elapsed,z,y,x
1728905893421422600,1.394422607421875,-8.424399375915527,6.0619378089904785,-0.47049617767333984
1728905893431421400,1.40442138671875,-8.311988830566406,6.6720170974731445,4.261241912841797
1728905893441420000,1.414419921875,-3.2899816036224365,3.7722549438476562,1.6446118354797363
1728905893451419100,1.424419189453125,-0.7034904360771179,-0.9632277488708496,-2.313612461090088
1728905893461418000,1.43441796875,8.257538795471191,-0.12920904159545898,-6.988547325134277
1728905893471417300,1.444417236328125,2.5972838401794434,1.2073822021484375,-2.156491756439209
1728905893481415400,1.45441552734375,-7.745763301849365,-4.180353164672852,0.6805672645568848
1728905893491414000,1.4644140625,-2.9636409282684326,-0.746159553527832,4.689381122589111
1728905893501412900,1.474412841796875,-4.07774019241333,3.816925525665283,5.339722633361816
1728905893511411500,1.484411376953125,-4.578131675720215,8.759624481201172,3.7209463119506836
1728905893521410300,1.494410400390625,-9.704286575317383,7.959207057952881,3.228215217590332
1728905893531409700,1.50440966796875,-6.519146919250488,3.932644844055176,2.3906922340393066
1728905893541408300,1.514408203125,-4.420022964477539,1.118079662322998,0.4152717590332031
1728905893551407900,1.524407958984375,-0.5646923780441284,-3.278386116027832,-1.8022723197937012
1728905893561406500,1.534406494140625,0.1536247730255127,-5.193728923797607,-3.432058334350586
1728905893571405300,1.5444052734375,0.649095892906189,-3.8870689868927,-2.7920708656311035
1728905893581404200,1.554404052734375,2.848949909210205,-2.713686227798462,-3.134021282196045
1728905893591402800,1.56440283203125,4.824342250823975,-0.3057727813720703,-2.643890857696533
1728905893601401300,1.5744013671875,1.8059937953948975,1.2991619110107422,-0.8631668090820312
1728905893611400200,1.584400146484375,-4.749866008758545,5.400864124298096,8.40198802947998
1728905893621398800,1.594398681640625,-4.185188293457031,6.259099960327148,3.8351545333862305
1728905893631397600,1.604397705078125,-2.027040481567383,4.359637260437012,1.0667963027954102
1728905893641396200,1.614396240234375,0.19862473011016846,2.1133670806884766,1.540806770324707
1728905893651394300,1.624394287109375,1.3703402280807495,-0.6972603797912598,1.441070556640625
1728905893661393400,1.634393310546875,3.01259183883667,-2.267597198486328,-0.17195987701416016
1728905893671392500,1.644392578125,0.7197603583335876,-1.559673547744751,-0.025608062744140625
1728905893681391000,1.65439111328125,0.6121422052383423,0.7287740707397461,-1.340531349182129
1728905893691390000,1.664389892578125,0.0742119550704956,2.0902981758117676,-0.43904781341552734
1728905893701388500,1.674388427734375,-1.896458387374878,2.639468193054199,-0.08215618133544922
1728905893711387400,1.684387451171875,-1.9249542951583862,2.663578987121582,-0.09947872161865234
1728905893721386500,1.694386474609375,0.32825684547424316,-0.19053077697753906,-2.0057621002197266
1728905893731385900,1.7043857421875,1.178499460220337,0.2209010124206543,-3.3815460205078125
1728905893741385500,1.714385498046875,2.001797676086426,0.43520164489746094,-4.475490570068359
1728905893751384300,1.72438427734375,2.3058884143829346,0.18743324279785156,-3.5784077644348145
1728905893761383000,1.7343828125,2.7657785415649414,0.37802553176879883,-3.306288719177246
1728905893771381800,1.7443818359375,2.255934238433838,0.27446842193603516,-1.4996461868286133
1728905893781381000,1.754381103515625,0.7178365588188171,0.13483572006225586,-0.8524212837219238
1728905893791380000,1.7643798828125,0.8223296999931335,0.27188587188720703,-0.8959612846374512
1728905893801378800,1.77437890625,-0.9674960374832153,-0.17096972465515137,-0.3089475631713867
1728905893811377400,1.78437744140625,-4.363790988922119,0.15136384963989258,0.9719314575195312
1728905893821376300,1.794376220703125,-4.026518821716309,0.7461516857147217,0.161346435546875
1728905893831375000,1.804375,-0.749112606048584,1.5193302631378174,-0.34073925018310547
1728905893841373700,1.814373779296875,1.954754114151001,1.910834550857544,-1.3039932250976562
1728905893851372500,1.82437255859375,2.9334354400634766,2.689645528793335,0.42441272735595703
1728905893861371400,1.834371337890625,-1.9830307960510254,1.5160152912139893,-0.4600505828857422
1728905893871370000,1.844369873046875,-0.9905893802642822,1.3277018070220947,1.3577766418457031
1728905893881368300,1.854368408203125,-0.5325582027435303,2.812711477279663,1.0224905014038086
1728905893891367200,1.8643671875,-1.0259983539581299,2.480052947998047,1.3601579666137695
1728905893901365800,1.87436572265625,-1.8718862533569336,1.4039831161499023,1.7834882736206055
1728905893911364600,1.884364501953125,-0.5120067596435547,0.26430654525756836,1.6618900299072266
1728905893921362400,1.894362548828125,0.30217552185058594,0.28753042221069336,0.23648357391357422
1728905893931361300,1.904361328125,0.6913480758666992,0.3047158718109131,0.2130289077758789
1728905893941360400,1.9143603515625,-0.9953222274780273,-0.06163144111633301,0.5278234481811523
1728905893951359700,1.92435986328125,-1.6014642715454102,-0.3150753974914551,0.6121110916137695
1728905893961359400,1.934359375,-0.5842776298522949,-0.3951568603515625,0.03434181213378906
1728905893971358000,1.94435791015625,-0.15349078178405762,-0.07219243049621582,-0.06052589416503906
1728905893981356800,1.954356689453125,-0.5022978782653809,0.2270522117614746,-0.0069026947021484375
1728905893991355600,1.964355712890625,0.03014063835144043,0.21696782112121582,0.18703269958496094
1728905894001354500,1.9743544921875,0.026045560836791992,0.6379585266113281,0.4995002746582031
1728905894011353300,1.984353271484375,-1.684950590133667,0.4192938804626465,1.1275548934936523
1728905894021352200,1.994352294921875,-1.9343693256378174,0.08461380004882812,0.5357780456542969
1728905894031351000,2.00435107421875,0.6799533367156982,-0.1757352352142334,0.40394020080566406
1728905894041350000,2.014349853515625,-0.8410689830780029,-0.5286977291107178,0.9765481948852539
1728905894051348700,2.0243486328125,-0.7045695781707764,-0.5947389602661133,1.1538734436035156
1728905894061347600,2.03434765625,-1.4773013591766357,-0.8224823474884033,1.893218994140625
1728905894071346400,2.044346435546875,-0.37005138397216797,0.7219593524932861,1.2236337661743164
1728905894081344800,2.0543447265625,-2.565044403076172,-3.3487300872802734,-1.8442659378051758
1728905894091343000,2.064343017578125,-3.118755578994751,-2.513373374938965,-2.4752936363220215
1728905894101341200,2.074341064453125,-2.6173508167266846,0.7819292545318604,-0.38808631896972656
1728905894111340000,2.084340087890625,4.361447334289551,0.4419102668762207,2.420342445373535
1728905894121339000,2.0943388671875,4.070255756378174,1.1944324970245361,-2.5186119079589844
1728905894131337700,2.104337646484375,-3.7158901691436768,0.7562899589538574,-3.1033473014831543
1728905894141336600,2.114336669921875,1.1048381328582764,3.2561697959899902,2.02425479888916
1728905894151335400,2.12433544921875,2.1472625732421875,2.1225039958953857,4.319474220275879
1728905894161334300,2.134334228515625,8.74019718170166,1.6230638027191162,4.847161293029785
1728905894171333000,2.1443330078125,-0.6960515975952148,-3.876307725906372,-5.162901401519775
1728905894181332500,2.15433251953125,-3.301992177963257,-4.4267778396606445,-8.956743240356445
1728905894191331300,2.164331298828125,-1.79315185546875,-2.90409517288208,-0.9573016166687012
1728905894201330200,2.174330078125,1.188299298286438,-2.757479667663574,-1.3357982635498047
1728905894211329000,2.1843291015625,0.41948890686035156,-5.029829978942871,-0.18125534057617188
1728905894221328600,2.19432861328125,0.5488090515136719,-4.972107410430908,-4.323549270629883
1728905894231327500,2.204327392578125,-1.300036907196045,-4.918575763702393,-1.4245824813842773
1728905894241326000,2.214326171875,-2.522256374359131,-2.5679807662963867,2.210991859436035
1728905894251325000,2.224324951171875,-1.5634362697601318,0.791597843170166,1.193354606628418
1728905894261323500,2.234323486328125,0.06970739364624023,4.385501861572266,-5.042934417724609
1728905894271322400,2.244322265625,-0.4252002239227295,3.579151153564453,-3.702585220336914
1728905894281321000,2.254321044921875,0.31342577934265137,2.5817208290100098,-1.9996938705444336
1728905894291319800,2.26431982421875,3.3723926544189453,1.4855122566223145,-2.9849023818969727
1728905894301318000,2.27431787109375,2.2157480716705322,0.3391892910003662,-2.570786476135254
1728905894311316500,2.28431640625,-0.6891872882843018,0.5679745674133301,-1.2173266410827637
1728905894321315300,2.2943154296875,-1.9075396060943604,-0.6976118087768555,0.299285888671875
1728905894331314200,2.304314208984375,-0.9440293312072754,-0.08944916725158691,0.12987709045410156
1728905894341312800,2.314312744140625,-1.275346040725708,3.618053674697876,0.20476150512695312
1728905894351311600,2.3243115234375,2.5089478492736816,4.127734184265137,1.5883684158325195
1728905894361310200,2.334310302734375,3.4593725204467773,4.687352180480957,0.7031412124633789
1728905894371309000,2.34430908203125,3.1527907848358154,4.5100226402282715,0.7298755645751953
1728905894381308200,2.35430810546875,2.091419219970703,3.8212313652038574,0.8536233901977539
1728905894391307800,2.364307861328125,0.8367377519607544,2.7366275787353516,0.011956214904785156
1728905894401307100,2.37430712890625,0.6673678159713745,2.6730270385742188,1.8949661254882812
1728905894411306000,2.384305908203125,-2.6630733013153076,3.0384578704833984,4.651257514953613
1728905894421304600,2.3943046875,-2.0240883827209473,1.986341953277588,4.645130157470703
1728905894431303400,2.404303466796875,0.5288503170013428,1.157149076461792,3.7859153747558594
1728905894441302300,2.41430224609375,2.128021001815796,0.897010326385498,4.845362663269043
1728905894451300900,2.42430078125,0.6607939004898071,0.42525577545166016,3.030750274658203
1728905894461299700,2.4342998046875,0.04541468620300293,0.8676145076751709,0.8732109069824219
1728905894471298600,2.444298583984375,0.9698247313499451,0.38280439376831055,-0.3731403350830078
1728905894481297200,2.454297119140625,3.145007610321045,0.4036288261413574,-3.221853256225586
1728905894491296000,2.4642958984375,3.7454147338867188,-0.21132469177246094,-5.272051811218262
1728905894501294600,2.474294677734375,-1.3655365705490112,-0.11007952690124512,-3.8382654190063477
1728905894511293400,2.48429345703125,-1.5629043579101562,-1.2878000736236572,-0.2653226852416992
1728905894521292000,2.4942919921875,-2.8410308361053467,-1.101907730102539,-2.943082332611084
1728905894531291000,2.504290771484375,-2.748061180114746,0.06020402908325195,-0.8979511260986328
1728905894541289700,2.514289794921875,-0.5080671310424805,-0.5195415019989014,1.0918035507202148
1728905894551288300,2.524288330078125,0.8222873210906982,0.17779803276062012,0.027242660522460938
1728905894561287200,2.534287109375,1.3026630878448486,0.2826967239379883,-0.09199047088623047
1728905894571286000,2.5442861328125,1.2114920616149902,0.2551095485687256,-0.10252189636230469
1728905894581284600,2.55428466796875,-0.7894318103790283,0.434523344039917,-0.7371749877929688
1728905894591283500,2.564283447265625,-0.2516580820083618,0.2896387577056885,-1.1427001953125
1728905894601282600,2.574282470703125,-0.14579784870147705,0.2924954891204834,-1.5520062446594238
1728905894611281200,2.58428125,-0.20469367504119873,0.2806246280670166,-1.5598092079162598
1728905894621279700,2.59427978515625,2.687868118286133,0.9207007884979248,-0.802617073059082
1728905894631278600,2.604278564453125,1.6722546815872192,1.4995832443237305,-0.23154926300048828
1728905894641277400,2.61427734375,0.703003466129303,1.1259686946868896,0.20177650451660156
1728905894651276000,2.624276123046875,0.5147081017494202,1.2598354816436768,-0.10745048522949219
1728905894661275000,2.63427490234375,0.2657991647720337,1.1386480331420898,-0.1639108657836914
1728905894671273500,2.6442734375,0.2494114637374878,1.1389477252960205,-0.16658973693847656
1728905894681272300,2.654272216796875,-0.7047005891799927,0.806445837020874,0.4819498062133789
1728905894691271000,2.66427099609375,-0.9568257331848145,0.3397188186645508,0.9824905395507812
1728905894701269800,2.674269775390625,-0.3971599340438843,1.455420970916748,0.1183462142944336
1728905894711268400,2.684268310546875,2.8447060585021973,2.480741262435913,0.34113216400146484
1728905894721267200,2.69426708984375,-1.4409207105636597,0.45662379264831543,0.5269231796264648
1728905894731265800,2.704265869140625,-1.3932063579559326,0.4308490753173828,0.12491130828857422
1728905894741264600,2.7142646484375,0.2687804698944092,0.5757644176483154,-0.37361907958984375
1728905894751263500,2.724263427734375,-0.4460163116455078,0.2472999095916748,-0.5445346832275391
1728905894761262000,2.734261962890625,-0.26642322540283203,0.03534531593322754,-0.2424001693725586
1728905894771261000,2.744260986328125,0.2966930866241455,-0.2617173194885254,-0.30795955657958984
1728905894781259500,2.754259521484375,0.4712069034576416,-0.22319579124450684,-0.32584190368652344
1728905894791258400,2.76425830078125,0.36230361461639404,-0.3316175937652588,-0.7814264297485352
1728905894801257200,2.77425732421875,0.48062944412231445,-0.48180699348449707,-0.4487771987915039
1728905894811255800,2.784255859375,0.48278093338012695,-0.5180871486663818,-0.5589723587036133
1728905894821254700,2.794254638671875,0.2876617908477783,-0.36563873291015625,-0.7203855514526367
1728905894831253500,2.80425341796875,-0.028811097145080566,-0.10880208015441895,-0.5697765350341797
1728905894841252000,2.814252197265625,-0.21923208236694336,0.529076099395752,-0.5123748779296875
1728905894851251000,2.8242509765625,1.4439994096755981,0.26471543312072754,-2.209338665008545
1728905894861249800,2.834249755859375,0.40630006790161133,-1.5248100757598877,-2.2849984169006348
1728905894871248400,2.844248291015625,-1.3018132448196411,-1.0793392658233643,2.3544483184814453
1728905894881247200,2.854247314453125,-0.8923506736755371,0.11355328559875488,1.034708023071289
1728905894891245800,2.864245849609375,-0.08975207805633545,0.31358766555786133,-0.22808265686035156
1728905894901245200,2.8742451171875,0.22063100337982178,2.3159725666046143,-0.08358573913574219
1728905894911243800,2.884243896484375,-0.03673577308654785,3.694769859313965,0.3295736312866211
1728905894921242600,2.89424267578125,-1.0126107931137085,4.071262836456299,0.5032520294189453
1728905894931241500,2.904241455078125,-1.9317601919174194,3.086095094680786,0.1232614517211914
1728905894941240000,2.914239990234375,-2.093045711517334,1.3937277793884277,1.5659656524658203
1728905894951239000,2.924239013671875,-1.9341973066329956,1.255075454711914,0.6110134124755859
1728905894961237800,2.93423779296875,-0.6658557653427124,1.9854176044464111,-0.8380804061889648
1728905894971236600,2.944236572265625,-0.4824730157852173,2.123459577560425,-1.1155128479003906
1728905894981235500,2.9542353515625,-0.32804691791534424,0.3097689151763916,-0.8981180191040039
1728905894991234600,2.964234619140625,-0.09394645690917969,0.11537742614746094,0.2479267120361328
1728905895001233400,2.9742333984375,-0.4480113983154297,0.09983944892883301,0.3002033233642578
1728905895011232500,2.984232421875,-1.4317147731781006,-0.5100359916687012,-0.5351123809814453
1728905895021231400,2.9942314453125,-2.7615232467651367,-1.5018482208251953,-0.4124870300292969
1728905895031230500,3.00423046875,-2.763608694076538,-1.4248898029327393,-0.4301948547363281
1728905895041229600,3.0142294921875,-2.363670587539673,-2.1235909461975098,0.6446619033813477
1728905895051228700,3.024228759765625,-2.348787307739258,-2.092592239379883,0.6408939361572266
1728905895061227800,3.034227783203125,1.7357898950576782,0.9375655651092529,-0.20409202575683594
1728905895071227000,3.044226806640625,2.866722345352173,0.4746958017349243,-0.5105552673339844
1728905895081225700,3.054225830078125,3.5972065925598145,0.11734211444854736,-1.0759201049804688
1728905895091224800,3.064224853515625,2.471585988998413,0.18196654319763184,-1.6619596481323242
1728905895101224000,3.074223876953125,1.0944631099700928,0.1513575315475464,-1.0136537551879883
1728905895111223000,3.08422314453125,-0.2394399642944336,-0.42746496200561523,0.7227230072021484
1728905895121222000,3.094221923828125,-0.9912307262420654,-0.8284335732460022,1.820857048034668
1728905895131221000,3.104220947265625,-1.073613166809082,-0.8824863433837891,1.0288095474243164
1728905895141220000,3.11422021484375,-1.6681537628173828,-0.9725441336631775,0.7724266052246094
1728905895151219200,3.12421923828125,-1.1288158893585205,-1.0240458250045776,0.06635856628417969
1728905895161218300,3.13421826171875,-1.1200716495513916,-1.0575430393218994,0.07465553283691406
1728905895171217400,3.144217529296875,-4.290319442749023,-0.21955525875091553,-0.11600017547607422
1728905895181216300,3.15421630859375,-6.422516345977783,-0.3266165256500244,-0.6130905151367188
1728905895191215400,3.16421533203125,-5.639430046081543,-0.28184831142425537,-1.1771583557128906
1728905895201214500,3.17421435546875,-5.289423942565918,-0.33308374881744385,-1.0600309371948242
1728905895211213600,3.184213623046875,-4.905937671661377,-1.484544277191162,-0.9443531036376953
1728905895221212700,3.194212646484375,-10.475988388061523,-0.9580258131027222,0.6504964828491211
1728905895231211500,3.20421142578125,-7.060635566711426,-2.7269959449768066,-2.6232972145080566
1728905895241210600,3.214210693359375,3.0498831272125244,-6.6238603591918945,-5.637151718139648
1728905895251209700,3.224209716796875,7.421810150146484,-4.435237884521484,12.186321258544922
1728905895261208600,3.23420849609375,19.05266761779785,-3.343879222869873,11.374234199523926
1728905895271207700,3.244207763671875,7.233973503112793,0.9014564752578735,-3.629209041595459
1728905895281206500,3.25420654296875,0.9068025946617126,6.935051441192627,-8.356831550598145
1728905895291205400,3.264205322265625,3.3302221298217773,3.922520399093628,-8.738128662109375
1728905895301204200,3.274204345703125,2.2175655364990234,1.9056406021118164,-6.499967575073242
1728905895311202800,3.284202880859375,0.030314743518829346,-1.2523597478866577,-3.4918618202209473
1728905895321201700,3.29420166015625,-0.37884223461151123,-0.1945796012878418,-3.6817731857299805
1728905895331200500,3.304200439453125,0.5095499753952026,2.0308103561401367,-3.403543472290039
1728905895341199000,3.31419921875,0.8959953784942627,2.1874332427978516,-3.990572929382324
1728905895351198000,3.324197998046875,3.935375452041626,1.8994531631469727,-2.041110038757324
1728905895361195800,3.33419580078125,4.333953857421875,0.7291327714920044,-0.4645242691040039
