time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1728906069963282400,177.93628247070313,-0.39219900965690613,-0.48801401257514954,-0.654079020023346,0.4245019853115082,-1.914533019065857,0.17338590323925018,1.7373294830322266
1728906069973280500,177.94628051757812,-0.39277300238609314,-0.48691099882125854,-0.6550610065460205,0.4237219989299774,-1.914994239807129,0.1735057383775711,1.7409088611602783
1728906069983278000,177.95627807617188,-0.39329400658607483,-0.4858100116252899,-0.6562749743461609,0.4226219952106476,-1.9161149263381958,0.17344853281974792,1.7450321912765503
1728906069993277000,177.96627685546875,-0.3935759961605072,-0.4847249984741211,-0.6575610041618347,0.42160698771476746,-1.9175094366073608,0.17378583550453186,1.748984932899475
1728906070003275000,177.97627490234376,-0.39393898844718933,-0.4834420084953308,-0.6587700247764587,0.4208509922027588,-1.9183087348937988,0.1744786649942398,1.7528823614120483
1728906070013273600,177.98627368164063,-0.39455100893974304,-0.48195499181747437,-0.6599519848823547,0.42013099789619446,-1.9186153411865234,0.17511452734470367,1.7571203708648682
1728906070023271700,177.99627172851564,-0.3953149914741516,-0.4803769886493683,-0.6611369848251343,0.4193570017814636,-1.918747901916504,0.17560558021068573,1.7616217136383057
1728906070033269500,178.00626953125,-0.39608800411224365,-0.47874799370765686,-0.6622880101203918,0.41867300868034363,-1.9187034368515015,0.17622222006320953,1.7660624980926514
1728906070043268400,178.01626831054688,-0.3970020115375519,-0.4770430028438568,-0.663320004940033,0.41811901330947876,-1.9181783199310303,0.17683957517147064,1.770420789718628
1728906070053266400,178.0262663574219,-0.3980270028114319,-0.47534099221229553,-0.6643959879875183,0.41737601161003113,-1.9177807569503784,0.17713364958763123,1.7750837802886963
1728906070063265300,178.03626538085936,-0.3989199995994568,-0.47380301356315613,-0.6654959917068481,0.4165180027484894,-1.9177980422973633,0.1772904396057129,1.779604196548462
1728906070073263000,178.04626318359374,-0.3995459973812103,-0.4724609851837158,-0.6664429903030396,0.415926992893219,-1.9178115129470825,0.1777784675359726,1.7832826375961304
1728906070083262000,178.05626196289063,-0.4000979959964752,-0.47121500968933105,-0.6672390103340149,0.41553500294685364,-1.9176048040390015,0.178402841091156,1.7864323854446411
1728906070093260800,178.0662607421875,-0.40069401264190674,-0.4701089859008789,-0.6678910255432129,0.4151650071144104,-1.9172611236572266,0.17878112196922302,1.7892526388168335
1728906070103259400,178.07625927734375,-0.401093989610672,-0.46925801038742065,-0.6684839725494385,0.4147860109806061,-1.9172658920288086,0.17907807230949402,1.7915829420089722
1728906070113258200,178.08625830078125,-0.40090298652648926,-0.46889999508857727,-0.669061005115509,0.41444501280784607,-1.9182406663894653,0.17957475781440735,1.7928920984268188
1728906070123257000,178.09625708007812,-0.400068998336792,-0.46901699900627136,-0.6695560216903687,0.4143190085887909,-1.919973611831665,0.18052011728286743,1.7929197549819946
1728906070133255700,178.10625561523437,-0.3988879919052124,-0.46935001015663147,-0.6698949933052063,0.41453200578689575,-1.9217288494110107,0.18195196986198425,1.7919586896896362
1728906070143254500,178.11625463867188,-0.3975929915904999,-0.4697819948196411,-0.6700490117073059,0.41503798961639404,-1.9231704473495483,0.18365824222564697,1.7903095483779907
1728906070153253000,178.12625317382813,-0.39638400077819824,-0.4701260030269623,-0.6701189875602722,0.415692001581192,-1.924200415611267,0.18548718094825745,1.788580060005188
1728906070163252000,178.136251953125,-0.39531201124191284,-0.47029998898506165,-0.6701859831809998,0.4164060056209564,-1.9248842000961304,0.18740345537662506,1.7870784997940063
1728906070173250800,178.14625073242186,-0.3943620026111603,-0.4703400135040283,-0.6702409982681274,0.41717401146888733,-1.9252644777297974,0.18937568366527557,1.7857505083084106
1728906070183249400,178.15624951171876,-0.3935770094394684,-0.47019198536872864,-0.6703310012817383,0.4179370105266571,-1.925365924835205,0.191364586353302,1.784796118736267
1728906070193248300,178.16624829101562,-0.3929699957370758,-0.4698689877986908,-0.6703839898109436,0.4187850058078766,-1.9250081777572632,0.19340822100639343,1.784035325050354
1728906070203247000,178.1762470703125,-0.39243099093437195,-0.46948501467704773,-0.6704279780387878,0.41964998841285706,-1.9245010614395142,0.1954512894153595,1.7833623886108398
1728906070213246200,178.18624609375,-0.39177098870277405,-0.4691230058670044,-0.6706169843673706,0.4203689992427826,-1.924465298652649,0.19751745462417603,1.7828999757766724
1728906070223245000,178.1962451171875,-0.39101099967956543,-0.46884799003601074,-0.6708790063858032,0.42096400260925293,-1.924816608428955,0.19950319826602936,1.7824782133102417
1728906070233244000,178.20624389648438,-0.39043599367141724,-0.4685400128364563,-0.6711689829826355,0.42138001322746277,-1.9251556396484375,0.20111767947673798,1.782422661781311
1728906070243243000,178.21624291992188,-0.39015600085258484,-0.4681450128555298,-0.6715189814567566,0.421519011259079,-1.9254552125930786,0.20219171047210693,1.7829952239990234
1728906070253241900,178.22624194335938,-0.390174001455307,-0.46770501136779785,-0.6719689965248108,0.42127498984336853,-1.9259036779403687,0.20257750153541565,1.784304141998291
1728906070263241700,178.23624169921874,-0.3902829885482788,-0.46729299426078796,-0.6725350022315979,0.4207260012626648,-1.9267196655273438,0.2025347501039505,1.7860705852508545
1728906070273241600,178.24624169921876,-0.39027899503707886,-0.46693700551986694,-0.672993004322052,0.42039400339126587,-1.927354097366333,0.2027595043182373,1.787361979484558
1728906070283241700,178.25624169921875,-0.3901270031929016,-0.4666549861431122,-0.6731500029563904,0.42059600353240967,-1.927301287651062,0.20354150235652924,1.7875914573669434
