time,z_global
1.72890589968068e+18,4.666336842579996
1.7289058996906785e+18,5.315488226811762
1.7289058997006774e+18,6.508175425769606
1.728905899710676e+18,6.049196237340411
1.7289058997206748e+18,4.019362441491609
1.728905907723155e+18,-4.0285958051888695
1.7289059079731256e+18,4.662744663331161
1.728905907983124e+18,4.648287190355704
1.728905907993122e+18,4.648626459671432
1.7289059091429883e+18,-4.052794183419024
1.7289059091529874e+18,-4.597294677131182
1.7289059091629865e+18,-4.249309076270212
1.7289059130025231e+18,-4.022087288363891
1.728905913012521e+18,-4.041319493492686
1.72890591554323e+18,4.104262018577149
1.728905916403124e+18,4.057292211610319
1.7289059164131228e+18,5.068703568640249
1.7289059164231214e+18,5.280904812992529
1.7289059164331203e+18,5.497073526952346
1.7289059164431188e+18,4.432743745832437
1.728905916803083e+18,-4.585205237880793
1.7289059168130816e+18,-4.728343035819308
1.7289059168230804e+18,-4.514964962566114
1.7289059168330793e+18,-4.1154600637569345
1.7289059176639762e+18,4.850501178079707
1.728905917673975e+18,4.851171785840398
1.728905917683974e+18,5.896560197204528
1.7289059177639647e+18,-4.040760558242899
1.7289059177739635e+18,-4.040229677031543
1.7289059196439066e+18,-4.017924182869961
1.7289059196539387e+18,-4.00383208341101
1.7289059196639708e+18,-4.058449824983457
1.7289059224144138e+18,4.130826403180631
1.7289059224244127e+18,4.232187129747731
1.7289059225244e+18,-4.026569452773726
1.728905922534399e+18,-4.125229490600527
1.728905923164317e+18,-4.637745830571525
1.7289059231743158e+18,-4.760529222590161
1.7289059233243023e+18,4.477170534586115
1.7289059233343012e+18,4.468219513063063
1.7289059233842954e+18,-5.0440838645748
1.7289059233942943e+18,-6.601832994567535
1.728905923404293e+18,-6.63494557254468
1.7289059234142917e+18,-7.137423602362904
1.7289059234242906e+18,-7.248130844674038
1.7289059234342894e+18,-7.247409266731671
1.728905923444288e+18,-6.295312976733297
1.7289059234942817e+18,6.530373422236652
1.7289059235042806e+18,10.863663039851193
1.7289059235142794e+18,10.8634602653862
1.728905923524278e+18,7.764364605257957
1.7289059235342769e+18,7.747206693336058
1.728905924124201e+18,4.57804894337683
1.7289059241342e+18,4.628347947907355
1.7289059254240591e+18,5.697824839246668
1.728905925434058e+18,5.692212957251772
1.7289059254440566e+18,6.8196509959006315
1.7289059254540554e+18,6.805253324952235
1.728905925464054e+18,4.967369393136425
1.7289059256340326e+18,-4.825673063584019
1.7289059256440315e+18,-5.394620393570758
1.72890592565403e+18,-5.961180731041324
1.728905925664029e+18,-6.540693307669569
1.7289059256740278e+18,-6.682624971816794
1.7289059256840264e+18,-6.667269067913806
1.7289059256940252e+18,-6.691191007339029
1.7289059257040238e+18,-5.144677854168122
1.7289059257140227e+18,-5.142878292289731
1.7289059257940127e+18,4.331848655827323
1.7289059258040115e+18,4.1900354677253695
1.7289059259439936e+18,-4.017954679894935
1.7289059259539917e+18,-4.220915309873938
1.7289059260339766e+18,4.7449736700001175
1.7289059260439754e+18,5.346476810911184
1.728905926053974e+18,6.365686988089791
1.7289059260639729e+18,7.035951219125426
1.7289059260739715e+18,7.19653695313939
1.7289059260839695e+18,6.433399918480383
1.7289059260939684e+18,6.428692303193367
1.7289059261639603e+18,-4.33782435946963
1.7289059261739592e+18,-4.396715272334128
1.728905926183958e+18,-4.083675601487137
1.728905926193957e+18,-4.07590820021245
1.7289059276537915e+18,4.932501678724543
1.7289059276637903e+18,5.183565508857035
1.7289059276737892e+18,5.187890909672245
1.728905928173719e+18,5.007242977567831
1.728905928183718e+18,6.765055784474103
1.7289059281937165e+18,7.088151173326189
1.7289059282037153e+18,5.458909700852105
1.7289059283237056e+18,-4.483892822369766
1.7289059283337052e+18,-4.724328484751404
1.728905928343704e+18,-4.431942038991625
1.728905928353703e+18,-4.43382765176971
1.7289059284236956e+18,4.073358272232172
1.7289059284336955e+18,5.059912110501554
1.7289059284436943e+18,4.354876598086839
1.7289059284536932e+18,4.358382498461872
1.7289059291236065e+18,4.396883069250469
1.7289059291336054e+18,4.685572945870043
1.7289059308634117e+18,4.416888110986582
1.7289059308734103e+18,4.472477142780902
1.7289059308834092e+18,4.752148164573873
1.7289059308934077e+18,4.690622766402009
1.728905934292524e+18,-4.309216242260799
1.7289059343025236e+18,-5.003081054774768
1.7289059343125222e+18,-4.690033104617693
1.728905934322521e+18,-4.007378690849651
1.7289059343625167e+18,4.8596508298911685
1.7289059343725156e+18,4.853735078755678
1.7289059343825142e+18,5.8003023550086015
1.7289059343925138e+18,6.705283814546788
1.7289059344025124e+18,6.893253759180625
1.7289059344125112e+18,6.887555440849019
1.72890593474247e+18,-4.401268760812578
1.728905934772467e+18,4.467841611806994
1.7289059347824658e+18,6.294895428936206
1.728905934792465e+18,4.886712198589122
1.7289059348124628e+18,4.400053496301177
1.7289059348924557e+18,-4.456722146490028
1.7289059349024548e+18,-6.349290113535455
1.728905934912454e+18,-6.349544822072794
1.728905934922453e+18,8.025577997720758
1.728905934932452e+18,15.319802096987786
1.7289059349424512e+18,10.266290369051982
1.7289059349524495e+18,5.897021507384983
1.7289059350024422e+18,-5.196023907377125
1.7289059350124413e+18,-5.985603666486143
1.7289059350224404e+18,-5.968425032942488
1.7289059352324142e+18,4.2029793283050125
1.728905935242413e+18,4.536203884952111
1.7289059352524127e+18,4.666123150947997
1.728905935262412e+18,4.932228427638264
1.7289059352724114e+18,4.494443502337269
1.7289059377621135e+18,-4.107321118058817
1.7289059378720996e+18,4.519330648501062
1.7289059378820984e+18,4.371495938719426
1.728905944762283e+18,4.29518804067726
1.7289059450822372e+18,4.4414843622252285
1.7289059450922358e+18,4.378903705450366
1.7289059451622272e+18,-4.316376364002686
1.7289059451722258e+18,-4.481640753608346
1.7289059451822244e+18,-4.478038380050535
1.7289059451922232e+18,-4.104955992239499
1.7289059458521564e+18,4.454786368975352
1.7289059517311875e+18,-4.102655306070152
1.7289059517911798e+18,-4.014051579215745
1.7289059518011786e+18,-4.179766354247056
1.7289059518411738e+18,5.254412637228478
1.728905951851173e+18,5.246184699222719
1.728905951861172e+18,7.848282007232096
1.7289059518711706e+18,7.427245998384981
1.7289059518811694e+18,5.765163740251776
1.728905951891168e+18,5.7634579351329815
1.728905953440986e+18,4.65877720363311
1.7289059534509847e+18,6.258551792372908
1.7289059534609836e+18,5.885253834571934
1.7289059582804068e+18,6.2035149284492155
1.7289059582904061e+18,6.978668761526456
1.7289059583004058e+18,4.621340282318489
1.7289059610200773e+18,4.693961519560473
1.7289059610300762e+18,4.711497066920073
1.7289059614400292e+18,4.197815300374748
1.728905961450028e+18,4.563895729480912
1.728905961460027e+18,4.093620106005697
1.7289059616999992e+18,-4.256678573735691
1.7289059617099983e+18,-4.014695681106836
1.7289059618599854e+18,4.275024374226583
1.7289059618699845e+18,4.802997755070858
1.7289059618799836e+18,4.787503707070135
1.7289059618899827e+18,4.247744835154802
1.728905962110152e+18,-4.262629354151359
1.728905962120184e+18,-4.457824469620729
1.7289059621302162e+18,-4.187577683647277
1.728905962140248e+18,-4.146891186329558
1.7289059621502802e+18,-4.267646103498777
1.7289059621603123e+18,-4.583612477215607
1.7289059621703444e+18,-4.405601718893094
1.728905962330862e+18,4.563622395426033
1.7289059623408942e+18,5.128445139747521
1.728905962350926e+18,4.582672903803561
1.7289059628808648e+18,4.102863145022083
1.7289059630608422e+18,-5.068870029860814
1.7289059630708408e+18,-6.474294917477923
1.7289059630808392e+18,-7.927984971884676
1.728905963090838e+18,-8.770015399002325
1.7289059631008366e+18,-8.766399494481366
1.7289059631108355e+18,-8.415891006777848
1.7289059631208343e+18,-7.911601356727678
1.728905963130833e+18,-7.278670500537542
1.7289059631408315e+18,-5.950978330364269
1.7289059638607468e+18,-4.482958735164079
1.7289059638707456e+18,-4.6312482937709
1.7289059639607345e+18,4.091137234179862
1.7289059639707336e+18,4.0885016989796155
1.728905964100715e+18,-4.995526246456713
1.7289059641107136e+18,-6.302634727716132
1.7289059641207124e+18,-7.717313794555585
1.72890596414071e+18,12.536093552947618
1.7289059641507085e+18,22.33922719789394
1.7289059641607073e+18,10.303054445597914
1.7289059642007022e+18,6.24468912599928
1.728905964210701e+18,4.003253224393057
1.7289059649906094e+18,4.436506266838614
1.7289059656205373e+18,4.225057920543149
1.7289059656305362e+18,9.20290684399166
1.7289059656405348e+18,11.946101525854138
1.7289059656505336e+18,10.273815084251403
1.7289059656605322e+18,6.549343366845825
1.728905965670531e+18,7.603842291080269
1.7289059656805297e+18,7.391942160971479
1.7289059656905285e+18,4.400811258016855
1.7289059657205248e+18,-4.823645910554791
1.7289059657305234e+18,-6.662906597574879
1.7289059657405222e+18,-7.185443331012206
1.7289059657505208e+18,-7.195184400682746
1.7289059657605197e+18,-7.15523734831754
1.7289059657705185e+18,-7.088249639710273
1.728905965780517e+18,-7.10504275364684
1.728905965790516e+18,-7.100803590989441
1.7289059658005148e+18,-6.576122805669973
1.7289059658105134e+18,-5.892090504820119
1.7289059658205123e+18,-5.2152230219558895
1.728905965830511e+18,-4.582067865547762
1.728905965910501e+18,4.40139709980557
1.7289059659204997e+18,4.3286615572242075
1.7289059659304986e+18,4.3262173577191705
1.7289059711308767e+18,-4.2099367924810105
1.7289059711408753e+18,-4.715935802364577
1.728905971150874e+18,-4.716901509164269
1.728905973671188e+18,4.4207153002286645
1.728905973681187e+18,6.0905021581188
1.7289059736911862e+18,6.170618423362392
1.728905975460969e+18,-4.0272497232330515
1.7289059754709678e+18,-4.026582196876459
1.7289059756609462e+18,5.097689126164344
1.7289059756709453e+18,5.09558845136957
1.7289059761508867e+18,4.3502980845341295
1.7289059761608852e+18,4.302379978843753
1.7289059771407654e+18,5.896201665346282
1.728905977150764e+18,5.908588861289259
1.7289059773107487e+18,-4.12994552099334
1.728905977320748e+18,-4.419579279026388
1.728905977330747e+18,-5.567841787962827
1.7289059773407457e+18,-7.494338991326967
1.7289059773507443e+18,-9.218964430115534
1.7289059773607432e+18,-8.685044298434114
1.7289059773707423e+18,-4.077997581753949
1.7289059774007386e+18,10.618568605707662
1.7289059774107374e+18,9.91759611508429
1.7289059774207363e+18,7.285040477641359
1.7289059775306545e+18,-5.3037021807147955
1.7289059775406533e+18,-6.532302233937803
1.728905977550652e+18,-6.528080477574285
1.7289059775606508e+18,-8.680277450581476
1.7289059775706493e+18,-8.674563756607547
1.7289059775806482e+18,-9.753734516858234
1.728905977590647e+18,-9.757798563759895
1.7289059776006456e+18,-9.774362675589717
1.7289059776106445e+18,-9.778983876740453
1.7289059776206433e+18,-8.144184419833698
1.728905977630642e+18,-8.21849103959282
1.7289059776606382e+18,37.199062459752476
1.728905977670637e+18,37.13512129284537
1.7289059776806356e+18,10.698189693516797
1.7289059776906345e+18,10.839067589863028
1.7289059777206308e+18,6.756645340156308
1.7289059777306296e+18,6.71980312528378
1.7289059777406285e+18,6.724448447222678
1.7289059777806244e+18,-4.591993738628137
1.7289059777906235e+18,-4.57806285467031
1.7289059778006223e+18,-6.595551396276856
1.7289059778106214e+18,-6.584332917035752
1.7289059778206205e+18,-6.6980836880367685
1.7289059778306196e+18,-6.684165363403451
1.7289059779106125e+18,5.025645500411432
1.7289059779206113e+18,5.043000451414065
1.728906002499662e+18,11.123871974018197
1.7289060025096612e+18,11.141237778435428
1.7289060025996526e+18,-4.6633661931283195
1.7289060026496479e+18,4.712655526997413
1.7289060026596467e+18,4.04975040662285
1.7289060026696458e+18,4.039460401859193
1.7289060026996431e+18,-4.798489174781927
1.728906002709642e+18,-5.6978716674204115
1.728906002719641e+18,-6.1912178275793455
1.7289060027296402e+18,-6.184656447206948
1.7289060027396393e+18,-6.589392197629283
1.7289060027496384e+18,-6.8401238277262895
1.7289060027596372e+18,-7.261633606607606
1.7289060027696364e+18,-7.820810127069599
1.7289060027796352e+18,-8.381196631567544
1.728906002789634e+18,-8.351067132469574
1.728906002799633e+18,-8.08407174936588
1.7289060028196303e+18,10.47921054252434
1.7289060028296292e+18,23.838364415844843
1.728906002839628e+18,19.797257416372585
1.7289060028496266e+18,19.846411528488535
1.7289060028596252e+18,12.883611353738171
1.728906002869624e+18,12.834191610974717
1.728906002879623e+18,7.0986533869478015
1.7289060028896215e+18,7.102538484412138
1.7289060029196175e+18,-7.194434755424656
1.7289060029296164e+18,-7.195285224110547
1.728906002939615e+18,-6.555152734733359
1.7289060029496138e+18,-4.967633506799593
1.7289060035915338e+18,4.9507336487529745
1.7289060036015327e+18,4.942488580956359
1.7289060039014979e+18,-4.406833621724595
1.7289060039114967e+18,-4.417728880421555
1.7289060039214953e+18,-5.112872136091659
1.7289060039314941e+18,-4.995391530941237
1.7289060039414927e+18,-4.645938172917343
1.728906003951492e+18,-4.067487252067729
1.7289060040314783e+18,4.0379374299418
1.728906004041477e+18,4.5437598069502805
1.7289060040514755e+18,4.577811968555071
1.7289060041514627e+18,-4.116277310046311
1.7289060041614612e+18,-4.539188800610248
1.72890600417146e+18,-4.541685474349411
1.7289060041814587e+18,-5.180207676402284
1.7289060042214538e+18,4.0992119573587935
1.7289060050809928e+18,-5.136280308732925
1.7289060050909914e+18,-5.162273498703542
1.7289060051009902e+18,-6.361258671761218
1.728906005110989e+18,-6.388993079925174
1.7289060051209876e+18,-6.076272584711058
1.7289060051309865e+18,-6.09444579043578
1.7289060051409853e+18,-5.990113258196843
1.7289060051510175e+18,-5.993728814814192
1.7289060051610493e+18,-4.426063094017118
1.7289060052212419e+18,4.008627295295355
1.728906005231274e+18,5.556768946365354
1.728906005241306e+18,5.5599234855478015
1.7289060052513382e+18,5.576290086609822
1.728906005281436e+18,4.121924226396109
1.7289060063018499e+18,4.557037840377442
1.7289060063118487e+18,5.734801818280856
1.728906006321848e+18,6.180562816481248
1.728906006331847e+18,6.178002057715105
1.7289060063418455e+18,4.717804541422185
1.728906006351845e+18,4.722993313466301
1.7289060072217347e+18,-4.0215229808698805
1.7289060072317335e+18,-4.639387294875236
1.728906007241732e+18,-4.95298146641711
1.728906007251731e+18,-4.089841017780122
1.7289060111612672e+18,4.029766287054631
1.7289060152405724e+18,4.290579779392213
1.728906015250572e+18,6.555927150024082
1.7289060152605714e+18,6.155362992728441
1.7289060152705713e+18,4.3756582513167075
1.7289060153305664e+18,-4.010251435555727
1.7289060153405652e+18,-4.535044629527902
1.7289060153505638e+18,-4.463832101940072
1.7289060184202028e+18,-4.707361692868104
1.7289060184302013e+18,-5.305527072377006
1.7289060184402002e+18,-4.759662984825522
1.728906018450199e+18,-4.7571071057096965
1.7289060185401876e+18,5.133717663987396
1.7289060185501865e+18,6.2698077193109425
1.7289060185601853e+18,4.189106361478255
1.7289060185801828e+18,-7.4712996335221264
1.7289060185901816e+18,-9.122580874890808
1.7289060186001805e+18,-11.435059047964256
1.7289060186101796e+18,-10.045255935998227
1.7289060186201784e+18,-8.690751404662338
1.7289060186301775e+18,-8.696020251009914
1.7289060186401764e+18,5.212145019401131
1.7289060186501755e+18,5.1750279330050235
1.7289060187001705e+18,6.708248172943875
1.7289060187101696e+18,6.726647453604314
1.7289060187201687e+18,9.656464294317669
1.7289060187301678e+18,7.077853389333519
1.728906018740167e+18,4.26873779223534
1.7289060687334275e+18,5.365727047894827
1.7289060687434263e+18,6.130218512343278
1.7289060687534252e+18,6.133524796881583
1.7289060687634237e+18,6.347540647146981
1.7289060687734226e+18,4.108676054024202
1.7289060690333852e+18,4.2604606492767445
1.728906069043384e+18,4.498318256791246
1.728906069053383e+18,4.497208664936338
1.7289060694933417e+18,4.373544182468105
1.7289060695033405e+18,4.997990237591133
1.7289060695133391e+18,4.10817967901021
1.7289060704632282e+18,4.661798736805994
1.7289060704732273e+18,5.611708433341552
1.728906070483226e+18,5.372242281942624
1.7289060704932252e+18,4.737094382475502
1.728906070673203e+18,4.521245617645936
1.7289060706832018e+18,5.017966742918547
1.7289060706932006e+18,5.017588277679883
1.7289060707831895e+18,-4.13673830782017
1.7289060707931884e+18,-4.288932241734302
1.7289060708631798e+18,4.369492932038509
1.7289060708731784e+18,4.373687100290145
1.7289060708831772e+18,4.442486670691948
1.7289060743027633e+18,5.007912481439275
1.728906074312762e+18,5.1113117945380475
1.7289060743227607e+18,4.2537051913023145
1.7289060746027297e+18,4.404339365722607
1.7289060746127288e+18,4.405612410904631
1.728906074622728e+18,4.229644077057005
1.7289060749226962e+18,4.50056936547986
1.728906074932695e+18,6.373891009761784
1.7289060749426936e+18,5.71221033296361
1.7289060755423718e+18,4.1818183836161325
1.7289060755523707e+18,5.384025536912539
1.7289060755623693e+18,5.404371067646766
1.7289060757023552e+18,4.4050719508752
1.7289060757123543e+18,5.216902047365364
1.7289060757223534e+18,4.154150139156721
1.728906076553254e+18,4.609633611428445
1.7289060765632527e+18,4.996075579211391
1.7289060765732516e+18,5.416390540303911
1.7289060765832502e+18,4.758933228796535
1.7289060770831852e+18,-4.540753410115557
1.728906077093184e+18,-4.541293005009474
1.7289060771031826e+18,-4.146848265033295
1.7289060771131814e+18,-4.149957200390125
1.728906077583128e+18,-4.048841686046455
1.7289060783730383e+18,4.268838509652238
1.7289060784330307e+18,-4.69602794984156
1.7289060784430295e+18,-5.304769086761684
1.7289060784530284e+18,-5.305976008102564
1.7289060784830244e+18,4.553780489128735
1.7289060788529787e+18,-4.733864462493716
1.7289060788629775e+18,-5.871359367167563
1.7289060788729764e+18,-5.871360249984974
1.7289060788829752e+18,-4.111790866481835
1.7289060789229706e+18,6.4731912364232835
1.7289060789329695e+18,6.467615049342247
1.7289060789429683e+18,8.58134736464855
1.7289060789529672e+18,8.581831572684235
1.7289060789829614e+18,-4.151870881518016
1.7289060789929603e+18,-5.242785250607335
1.7289060790029583e+18,-4.8024255228068915
1.7289060791937664e+18,4.157143665692101
1.7289060806147704e+18,4.000025005240944
1.7289060806247693e+18,4.165053835239022
1.728906080634768e+18,4.167490701998315
1.7289060806447667e+18,5.164412352769488
1.7289060806547653e+18,4.3971542550311735
1.7289060822345728e+18,-4.116352914360797
1.7289060823145682e+18,4.062043602932923
1.728906087244979e+18,-4.098090284142808
1.7289060872549775e+18,-4.378501202994279
1.7289060875849423e+18,5.717139191716752
1.7289060875949412e+18,5.05636000854572
1.7289060876449354e+18,-4.668841715193622
1.7289060876549343e+18,-4.671231537335956
1.728906087664933e+18,-6.101360525686426
1.728906087674932e+18,-6.552524769632586
1.7289060876849308e+18,-7.111729612283341
1.7289060876949297e+18,-7.407148326194299
1.7289060877049285e+18,-8.310418802064627
1.7289060877149274e+18,-8.419974653529872
1.7289060877249262e+18,-7.720494197242876
1.7289060877349248e+18,-4.186194727606737
1.7289060877749197e+18,6.481096671533681
1.7289060877849185e+18,6.342466586897428
1.728906087794917e+18,6.384881733246461
1.728906087804916e+18,8.262868487783143
1.7289060878149146e+18,8.128657245698186
1.7289060878249134e+18,6.094289203686063
1.728906087834912e+18,5.04948161901604
1.7289060879049034e+18,-4.341614198285718
1.7289060879149023e+18,-4.339352964022158
1.7289060882848532e+18,-4.1011775819856
1.7289060884748321e+18,4.957873971667378
1.7289060885148283e+18,6.357964053025736
1.7289060885248271e+18,7.341860140813267
1.7289060886148186e+18,5.538106143786914
1.728906089194745e+18,4.146912494799416
1.728906089204744e+18,4.982771182558289
1.7289060892147425e+18,5.428450716016796
1.7289060892247414e+18,6.822435902167829
1.72890608923474e+18,6.480397529457811
1.7289060897646817e+18,5.509537926704165
1.7289060897946043e+18,-4.465312343511057
1.7289060898146022e+18,4.155519500325047
1.7289060899845786e+18,-4.302837295116031
1.7289060899945774e+18,-4.295957031496528
1.7289060900345723e+18,5.7200013137038175
1.728906090044571e+18,7.931675691743635
1.7289060900545697e+18,8.924627182452177
1.7289060900645683e+18,8.490650409995567
1.728906090074567e+18,6.151599797027665
1.7289060900845658e+18,4.0069552582651085
1.7289060900945644e+18,4.014217061362411
1.728906090234547e+18,-4.204335029307815
1.7289060902445458e+18,-4.364489527151958
1.7289060902545454e+18,-4.007031370088657
1.728906091374417e+18,4.486604609495966
1.7289060913844157e+18,6.002186460509023
1.7289060913944143e+18,5.167109540301212
1.7289060928942367e+18,-4.4723093498308
1.7289060931641992e+18,11.207149915315819
1.7289060931741978e+18,14.084626522891643
1.7289060931841966e+18,13.37344190472029
1.7289060931941952e+18,13.294174905160538
1.728906093204194e+18,13.53548529622865
1.728906093214193e+18,11.805925063663812
1.7289060932241915e+18,7.98640312877798
1.7289060932741875e+18,-4.734305069745488
1.7289060932841871e+18,-4.9829058777993875
1.7289060932941865e+18,-4.92677719033541
1.7289060933041859e+18,-4.467780007743282
1.728906096133846e+18,-4.0637987175830625
1.728906096143845e+18,-4.438736312191498
1.7289060961538442e+18,-4.438848849804738
1.7289060961638433e+18,-4.751396312948376
1.7289060961738424e+18,-4.75132369243394
